,특징,맛_음식
491,"['예밀와인 레드 스위트 특징', ' 1. 청정한 강원도 포도로 빚는 한국와인', '\n\t강원도 영월 김삿갓면 망경대산 산자락에 있는 에밀촌마을은 사방이 산으로 둘러싸여 있는 곳으로 낮에는 많은 일조량과 밤낮의 높은 일교차, 석회질 토양으로 배수가 잘되고 미네랄 성분이 풍부하고, 뿌리가 깊게 내려 다양한 지층의 영양분을 빨아들여 풍부한 맛을 내며 토양과 계곡 사이로 불어오는 바람의 영향으로 껍질이 두껍고 색이 분명하여 19 Brix 이상의 높은 당도의 포도를 생산하고 있다. \n\t\n\t다른 지역의 포도에 비해 향과 색이 진하여 와인을 담갔을 때 최상의 품질로 평가 받고 있다.\n', ' 2. 젊은 와이너리, 그러나 단단한 강원도 와인의 맛', '\n\t예밀와인은 2015년 출시를 시작한 와이너리 역사로는 비교적 젊은 와이너리이다. 그러나 최근 와인품평회에서 두각을 나타내며 한국와인의 새로운 강자로 자리매김하고 있다. \n\t\n\t와인의 맛과 품질은 80%가 원료로 결정되는데 강원도 영월에서 재배되는 김삿갓 예밀포도는 품질로 알려져 있다. 더불어 어떠한 첨가물 없이 포도만을 100% 사용하여 예밀와인만의 발효과 숙성기술으로 맛과 품질에서 단단한 제품을 생산하고 있다.\n', ' 3. 농촌체험마을 예밀촌에서 경험하는 와이너리', '\n\t강원도 영월의 예밀촌마을은 강원도를 대표하는 농촌체험마을이다. 그 지역의 포도재배농가가 힘을 모아 예밀2리영농조합법인을 설립하여 와인을 생산하며 예밀와인을 직접 체험할 수 있는 와인체험관을 건립하여 운영하고 있다. \n\t\n\t포도농장에서 포도따기, 예밀와인의 다양한 와인제품 시음, 와이너리 시설투어, 나만의 와인만들기 등 다양한 와인 관련 체험을 즐길 수 있으며 더불어 강원도 영월의 볼거리 많은 자연도 함께 경험할 수 있다.\n']","['예밀와인 레드 스위트 맛과 어울리는 음식', '예밀와인 레드 스위트, 750ml, 12%', ""드라이 버전과 마찬가지로 신선한 포도밭에서 나는 향을 맡는 듯 하고 입 안에 들어가면 '스위트' 의 단어에 어울리는 단맛을 가지고 있어 누구나 쉽게 즐길 수 있는 술이다. 타닌이 강하지 않아 입 안의 느낌이 무겁지 않고 깔끔하게 마무리 된다. 달콤한 디저트 음식과 잘 어울린다.""]"
492,"['시나브로 레드 드라이 특징', ' 1. 시나브로... 와인메이커로서 명성을 쌓아가다', ""\n\t와이너리 '불휘농장'이 명성을 얻기 시작한 것은 2014년부터이다. 양조면허를 획득하고 제품판매에 나선지 3년만에 이룬 쾌거였다. \n\t\n\t제1회 한국와인대상에서 '시나브로 로제 와인'이 은상, 2015년 아시아와인트로피에서 '시나브로 화이트 골드와인'으로 금상, 같은 해 한국와인베스트셀렉션에서 대상, 2016년에도 로제와인과 레드 드라이 와인, 레드 스위트 와인으로 금상, 은상을 수상한데 이어 2018년에는 대한민국 주류대상에서 '시나브로 컬트와인'으로 대상을 수상했다. \n\t\n\t'불휘농장'에서 생산하는 다양한 와인이 각종 주류품평회에서 '시나브로'라는 이름과는 달리 맹렬하게 수상을 이어가고 있다.\n"", ' 2. 한국와인의 1번지 충북 영동와인', '\n\t2005년에 포도와인 산업특구로 지정된 영동군은 국내 와인산업을 이끄는 기업형 1개소, 농가형 42개소, 총 43개소의 와이너리를 육성하고 있으며, 청정 지역의 고품질 포도를 활용해 생산, 가공, 체험까지 6차 산업을 아우르고 있다. 2017년 국가브랜드대상에서 와인 부문 대상을 수상하며 이름을 높였다. \n\t\n\t영동와인은 아직도 높은 발전가능성을 가지고 있으며, 2018년 완공된 와인테마터널과 연계하여 와인관광의 메카로 거듭나고 있다. 제조사 불휘농장은 영동와인 중에서도 가장 돋보기는 와이너리로 다양한 제품이 국내외 와인품평회에서 우수한 성적을 거두며 수상을 이어가고 있다.\n', ' 3. 농가형체험 와이너리로 새로운 지평을 열다.', ""\n\t'불휘농장'은 와인 관련 각종 체험 프로그램을 도입해 소비자를 농장으로 불러모으고 있다. 포도 수확기에는 직접 포도도 따고 나만의 와인을 만들어 볼 수도 있다. \n\t\n\t와인을 섞은 따뜻한 물에 발을 담가 일상의 피로를 풀어보는 와인족욕과 포도껍질을 이용한 천연염색도 인기다. 가족단위 체험객을 위해 게스트룸과 카라반을 갖추었고, 대규모 체험객을 위해서는 인근에 대형 숙박시설과 연계하여 팜스테이도 운영하고 있다.\n""]","['시나브로 레드 드라이 맛과 어울리는 음식', '시나브로 레드 드라이, 750ml, 12%', '\n\t맑은 포도의 색 자체를 그대로 보여주는 와인이다. 이름 그대로 단맛이 적은 드라이한 맛을 그대로 가지고 있지만, 부드러운 목 넘김을 가지고 있어서 밸런스가 잘 맞는다고 평할 수 있다. 후미는 길지 않지만, 오히려 이런 부분이 깔끔하게 떨어진다고 평하는 전문가도 있다. \n\t\n\t아귀찜, 꽃게무침 등 다소 매운 맛이 있는 해산물과 즐긴다면, 매운맛을 균형 있게 잡아줄 것이라고 보인다.\n']"
493,"['해방주 38% 특징', ' 1. 100번째 맛의 방주에 등재된 해방풍으로 술을 빚다.', '\n\t해방풍은 바닷가의 모래땅에서 자라는 식물로 향긋한 향취가 있어 맛이 좋고 입안에 풍부한 향을 남긴다. 줄기와 잎은 나물로 먹을 수 있고 뿌리는 해열, 진통제 등으로 쓰였다. \n\t\n\t중풍과 관절통 치료에도 효험이 있는 것으로 알려졌다. 해방풍은 맛의 방주(국제슬로푸드에서 잊혀가는 음식의 맛을 재발견하고 멸종위기에 놓인 종자와 음식을 찾아 보전하는 프로그램)의 100번째 식재료로 선정되어 귀한 가치를 인정 받았다.\n', ' 2. 경북 동해안 지역 전통주 명가 영덕주조', '\n\t제조사 영덕주조는 2010년에 설립되어 울금과 버섯, 해방풍을 이용한 막걸리 제조에 특허를 받고 생산하는 다양한 제품이 국가에서 지정하는 술품질인증을 획득한 술 빚기에 실력을 갖춘 술도가이다. \n\t\n\t2012년에는 벤처기업에 선정되었고 매해 대한민국 우리술품평회에서 우수한 성적을 거둔 곳으로 건강에 이로운 재료를 활용해 현대적이고 위생적인 시설에서 다양한 술을 생산하고 있는 역량 있는 제조사이다.\n', ' 3. 좋은 술을 나누듯 지역사회와 함께하는 양조장', '\n\t영덕주조는 판매하는 술의 수익금 일부를 정기적으로 지역사회에 환원하고 있다. 전통주 제조사로서는 최초로 사회적기업으로 지정된 영덕주조는 지역 농특산물을 이용해 전통주를 생산하여 지역경제활성화에 기여하고 있으며 지역의 저소득 독거노인, 장애인 등 소외계층을 고용해 일자리 창출에도 기여하고 있다. \n\t\n\t좋은 술을 이웃과 나누던 우리의 가양주문화처럼 지역 사회와 함께 하는 영덕주조는 나눔의 가치를 실현하는 철학이는 양조장이다.\n']","['해방주 38% 맛과 어울리는 음식', '해방주 38%, 375ml/800ml,18.8%/38%', '연한 방풍잎을 이용한 증류주로 물처럼 맑고 투명하다. 도수에 비해 단맛이 있어 부드러우며 연하게 올라오는 산뜻한 잎의 느낌이 매우 좋다. 기름기 있는 전과 아주 잘 어울린다.']"
494,"['정고집 나주배 약주 9% 특징', ' 1. 영산강 유역 천혜의 토양과 기후에서 재배된 나주배', '\n\t나주하면 나주배가 떠오를 정도로 나주배는 지역 특산물로 이미 자리잡고 있다. 배 재배지역은 배 재배에 가장 알맞은 자연환경을 가지고 있는데, 연평균 기온이 13도이며 강우량이 알맞고 성숙기(8-9월)에는 일조시간이 많을 뿐만 아니라 토질은 양토, 사양토, 점질토로 유기질이 많으며 배수가 양호하며 오랜 재배 역사로 경험과 기술이 축적되어 있다. \n\t\n\t품질면에서는 석세포가 적어 육질이 연하고 부드러우며 과즙이 많고 당도가 높으며 과형이 좋고 색깔이 곱다. 남도탁주는 나주배를 원료로 막걸리를 이어 남도를 대표하는 또 하나의 술을 세상에 내놓았다.\n', ' 2. 단연 고집스러운 맛과 품질, 나주배 약주', '제조사 남도탁주는 60여년 동안 막걸리를 빚어온 노하우를 바탕으로 술 맛을 좌우하는 누룩 마저도 전통방식 그대로 직접 제조하여 요행 없이 고집스럽게 술을 빚어오고 있다. 농림축산식품부로부터 술품질인증을 획득하고 식품의약안전처로부터 식품위생 관련 우수 사업장으로 선정되어 믿고 마실 수 있는 술을 생산하고 있다.', ' 3. 22,000시간의 기다림 끝에 만들어지는 뚝심 있는 술', '\n\t제조사 남도탁주는 풍요로운 남도의 식문화와 가장 어울리는 술을 빚어오고 있다. 제조사 남도탁주는 술이 나오기까지 3년에 가까운 오랜 발효 시간을 거친다. 술 빚는 시간과 수고는 두 배지만 그 만큼 맛과 품질을 포기 하지 않고 있다. \n\t\n\t남도탁주에서 생산하는 제품들은 2012년 전라남도 전통술품평회에서 수상하고, 2017년 대한민국막걸리축제에서는 금상을 수상, 수차례 전남도청에서 선정하는 이달의 남도 전통술로 선정되기도 하며 맛과 품질을 인정 받았다.\n']","['정고집 나주배 약주 9% 맛과 어울리는 음식', '정고집 나주배 약주 9%, 500ml, 9%', '당도 높은 배 맛이 그대로 생각나는 맛. 과육없는 배과즙을 먹는 듯 한 느낌도 있지만, 끝에서 느껴지는 약주 특유의 쌀 향도 느껴진다. 담백한 맛의 한우 수육과 즐긴다면, 소고기와 배과즙라는 멋진 궁합을 느낄 수 있다.']"
495,"['기다림 34 특징', ' 1. 인공감미료 없이 원재료 그대로의 맛을 담아내다.', ""\n\t'기다림 34'는 자연 그대로의 원료를 발효숙성하여 천연의 달콤함이 가득한 프리미엄 막걸리이다. 은은한 꽃 향기와 신선한 과일의 향이 조화롭다. \n\t\n\t중간중간 배어 나오는 신맛과 전체를 감싸는 단맛이 밸런스를 이뤄 요구르트같은 두툼한 바디감에 깨끗하고 깔끔한 마무리가 매력적이다. 사용하는 모든 원재료는 국내산으로 천연의 맛을 그대로 담아 술을 마신 후 숙취가 없고 탄산가스가 없어 더부룩한 느낌이 없는 술이다.\n"", ' 2. 기다림의 특별한 쌀과 누룩 이야기', ""\n\t'기다림' 시리즈를 생산하고 있는 제이케이크래프트는 술의 원재료인 쌀과 누룩에서도 특별함이 있다. 쌀은 바다와 인접해 있는 섬이라 '해포도'라고 불리는 해포에서 생산하는 '해포 맑은 쌀'을 사용한다. \n\t\n\t부산 내음 가득한 쌀로 부산의 풍부한 햇볕, 맑은 공기, 깨끗한 물의 기운을 술에 담아내고 있다. 누룩은 토종 우리밀인 '진주 앉은 뱅이 밀'을 사용하여 누룩을 생산하는데 '기다림' 제품이 부드럽고 향기로운 비결이기도 하다.\n"", ' 3. 과거에 머무르지 않고 미래를 향하는 전통', ""\n\t'온고지신' 전통주의 정신을 계승하되 전통에 얽매이지 않는 열린 마음과 자연 그대로의 양조를 근본으로 하여 현대적인 양조시스템으로 술을 빚고 있다. 우리 식탁에서 대중주로서 누구나 편하게 즐길 수 있는 술을 생산하고 있다. \n\t\n\t제이케이크래프트의 '기다림' 시리즈의 다양한 술은 전국 레스토랑과 백화점, 마트에도 입점하며 소비자의 입맛을 사로잡고 있다.\n""]","['기다림 34 맛과 어울리는 음식', '기다림 34, 500ml, 12%', '입안의 향미가 일품이다. 물을 많이 혼합하지 않아 도수(12%)가 높지만 약간의 단맛이 술을 독하지 않고 부드러운 촉감을 느끼게 해준다. 마시고 난 뒤에 올라오는 산미가 기름진 음식들과의 궁합을 잘 만들어 주어 어느 하나 흠이 없는 술이다.']"
496,"['그랑꼬또 M5610 특징', ' 1. 대부도 청정지역에서 자란 포도로 만든 와인', '그랑꼬또(Grnad Coteau)와인은 청정지역을 자랑하는 대부도의 큰 언덕에서 생산한다는 의미를 담고 있다. 바닷가의 뜨거운 열기와 습도, 낮과 밤의 심한 기온차, 미네랄이 풍부한 토양 등 포도재배에 필요한 천혜 입지조건을 갖춘 안산시 대부도에서 생산하는 와인이다.', ' 2. 2017년 찾아가는 양조장에 선정된 한국형 와이너리', '제조사 그린영농조합은 2017년 찾아가는 양조장에 선정되었다. 찾아가는 양조장은 전통주 체험과 관광을 연계한 전통주 문화콘텐츠로써 매년 우수한 양조장을 선정하고 있다. 서울경기 인근 관광지로도 유명한 대부도에 위치한 그린영농조합을 방문하면 다양한 와인을 맛볼 수 있고, 와인 제조공정, 와인의 맛을 더욱 풍성하게 해주는 와인에 대한 다채로운 이야기들을 듣고 와인 관련 다양한 체험을 할 수 있다.', ' 3. 한국음식에는 한국와인이 제격', '\n\t한국와인은 경북 영천, 충북 영동 지역에 밀집되어 있는 와이너리에서뿐만 아니라 전국 각지에서 다양한 농임산물로 생산하고 있다. 한국와인의 특징은 포도뿐만 아니라 지역의 고유한 농임산물로 만들어지는 다양성에 있다. 와인은 스테이크나 스파게티 등의 서양 음식에만 곁들여 마신다는 인식이 자리잡고 있다.\n\t\n\t그러나 이태리 음식에는 이태리 와인이 잘 맞고, 프랑스 음식에는 프랑스 와인이 잘맞듯이 한국 음식에는 단연 한국와인이다. 떡볶이, 쭈꾸미볶음, 오징어볶음, 동태전, 잡채에도 한국와인을 곁들이면 의외의 궁합을 맛볼 수 있다.\n']","['그랑꼬또 M5610 맛과 어울리는 음식', '그랑꼬또 M5610, 750ml, 10%', '로제 와인답게 옅은 포도색을 가진 와인이다. 향만 맡아도 바로 켐벨 포도 특유의 달콤함이 올라오며 마시면 더욱 단맛이 증폭이 되며 곧 가벼운 새콤함으로 마무리된다. 전체적으로 달콤함이 강조된 와인으로 절대적으로 식전 주, 또는 식후 주가 어울린다. 단맛이 강한 만큼 담백한 요리도 잘 어울릴 듯한데, 프렌치 프라이 및 찐 감자와 함께 즐기면 부족하게 느끼는 단맛을 보충할 듯하다.']"
497,"['해미읍성 매실와인 특징', ' 1. 향긋한 매실, 과실 그대로의 영양을 가득 담다.', '\n\t매실은 무기질·비타민·유기산(시트르산·사과산·호박산·주석산)이 풍부하고 칼슘·인·칼륨 등의 무기질과 카로틴도 들어 있다. 그 중 시트르산은 당질의 대사를 촉진하고 피로를 풀어주며, 유기산은 위장의 작용을 활발하게 하고 식욕을 돋구는 작용을 한다. \n\t\n\t알칼리성 식품으로 피로회복에 좋고 체질개선 효과가 있다. 특히 해독작용이 뛰어나 배탈이나 식중독 등을 치료하는 데 도움이 되며, 신맛은 위액을 분비하고 소화기관을 정상화하여 소화불량과 위장 장애를 없애 준다. 변비와 피부미용에도 좋고 산도가 높아 강력한 살균작용을 한다. 최근에는 항암식품으로도 알려졌다.\n', ' 2. 현대식 제조시설에서 탄생하는 다채로운 한국와인', '다양한 과실주를 생산하고 있는 세인트 하우스 와이너리는 현대식 와인제조설비를 갖춘 곳으로 딸기, 매실, 모과, 살구, 오미자, 오가피, 블루베리, 아로니아 등 10여 종의 과실주로 빚은 와인과 스파클링 와인 및 과실주를 증류한 브랜디를 생산하고 있다.', ' 3. 농장형 체험 프로그램이 있는 과학딸기농장', ""\n\t서구 와이너리에서는 가족 단위로 와이너리에 방문하여 과실을 따고 술을 빚고 식사를 하는 와이너리 문화체험이 활성화 되어 있다. \n\t\n\t세인트 와이너리는 '해미읍성 과학딸기농장'을 운영하며 딸기 수확, 잼만들기, 딸기 퐁듀만들기, 딸기 주스 만들기, 풍란 만들기, 딸기와인 만들기 등 다양한 와이너리 농장 체험 프로그램을 운영하며 한국와인의 우수성과 한국적 와이너리 문화를 널리 알리고 있다.\n""]","['해미읍성 매실와인 맛과 어울리는 음식', '해미읍성 매실와인, 500ml, 12%', '진한 황금빛의 매실 와인으로 매실청에서 나는 진한 향기가 매력적이다. 단맛이 매우 강하고 산미가 적어 마실 때 얼음에 술을 넣어 희석해 차게 마시는 것을 추천한다. 매실와인이라고 하면 생각되는 산미가 없기 때문에 술에 대한 느낌과 맛이 다르다는 것을 알고 마시는 것이 좋다. 디저트 와인으로 적격이다.']"
498,"['배꽃담은 연 생막걸리 특징', ' 1. 우리 고유의 식문화 가양주 문화를 계승하다.', ""\n\t'술빚는 전가네'에서 만든 '배꽃담은 연 생막걸리'는 자연 재료인 쌀과 물, 그리고 누룩만으로 술을 빚고 정성을 듬뿍 담아낸 프리미엄 막걸리이다. 오래 전 집에서 빚는 우리 전통의 가양주 문화를 계승한 제품이다. \n\t\n\t예로부터 가양주는 귀한 손님이 찾아왔을 때 술상에 차려 내기도 하고 제사를 지낼 때 차례주로 올리기도 하며 반주로 천연 소화제 역할을 하던 우리 식문화의 전통이 담겨 있다.\n"", ' 2. 고려시대부터 전해온 고급 탁주, 이화주(梨花酒)', ""\n\t'배꽃담은 연 생막걸리'는 묵직한 바디감 속에 산미가 올라오는 이화주이다. 이화주는 고려시대 때부터 빚어졌던 술로 술 빛깔이 희고 된죽과 같아 그냥 떠먹기도하고 한 여름에 갈증이 나면 찬물에 타서 마시기도 하는 매우 특별한 술이다. \n\t\n\t유기산이 풍부하고 감칠맛이 뛰어나 고급 탁주로 분류된다. 산가요룍, 주방문, 산림경제, 고사십이집, 임원경제지, 양주방 등 많은 옛 문헌에 등장하는데 이는 이화주가 사대부나 부유층이 빚어 마셨다는 사실을 반증하고 있다.\n"", ' 3. 2018년 대한민국 우리술품평회 탁주 부문 우수상 수상', ""\n\t'대한민국 우리술품평회'는 농림축산식품부에서 주최하는 전통주 최고 권위의 주류품평회이다. \n\t\n\t제조사 '술빚는 전가네'의 '배꽃담은 연 생막걸리'는 2018년 대한민국 우리술품평회 탁주부문에서 우수상을 수상하였고, 함께 출품한 '산정호수 동정춘막걸리'가 영예의 대상을 수상하며 소규모 양조장에서 생산하는 프리미엄 제품의 성공 가능성을 활짝 연 계기를 마련하였다.\n""]","['배꽃담은 연 생막걸리 맛과 어울리는 음식', '배꽃담은 연 생막걸리, 720ml, 10%', '\n\t같은 양조장에서 나오는 동정춘과는 전혀 다른 맛과 향을 가지고 있다. 술 제조과정에 연잎을 넣은 술로 매우 신선한 향기를 갖고 있으며, 입 안에서 느껴지는 깔끔한 산미가 음식과 조화를 이루게 만들어 준다. \n\t\n\t술을 마시고 난 후에 목넘김이 가벼워 누구나 편하게 마실 수 있는 막걸리이다. 낚지 회무침 등과 잘 어울린다.\n']"
499,"['기다림 25 특징', ' 1. 인공감미료 없이 원재료 그대로의 맛을 담아내다.', ""\n\t'기다림 25'는 자연 그대로의 원료를 발효숙성하여 천연의 달콤함이 가득한 프리미엄 막걸리이다. 풋사과 같은 신선하고 화사한 과일풍의 향과 고급스러운 쌀의 향기가 만나 막걸리에서는 맛볼 수 없는 신맛과 쌉싸래함이 주를 이루는 드라이한 맛이다. \n\t\n\t과일향을 담아 단맛의 밸런스가 좋고 깔끔한 끝 맛이 매력적이다. 사용하는 모든 원재료는 국내산으로 천연의 맛을 그대로 담아 술을 마신 후 숙취가 없고 탄산가스가 없어 더부룩한 느낌이 없는 술이다.\n"", ' 2. 기다림의 특별한 쌀과 누룩 이야기', ""\n\t'기다림' 시리즈를 생산하고 있는 제이케이크래프트는 술의 원재료인 쌀과 누룩에서도 특별함이 있다. 쌀은 바다와 인접해 있는 섬이라 '해포도'라고 불리는 해포에서 생산하는 '해포 맑은 쌀'을 사용한다. 부산 내음 가득한 쌀로 부산의 풍부한 햇볕, 맑은 공기, 깨끗한 물의 기운을 술에 담아내고 있다. \n\t\n\t누룩은 토종 우리밀인 '진주 앉은 뱅이 밀'을 사용하여 누룩을 생산하는데 '기다림' 제품이 부드럽고 향기로운 비결이기도 하다.\n"", ' 3. 과거에 머무르지 않고 미래를 향하는 전통', ""\n\t'온고지신' 전통주의 정신을 계승하되 전통에 얽매이지 않는 열린 마음과 자연 그대로의 양조를 근본으로 하여 현대적인 양조시스템으로 술을 빚고 있다. 우리 식탁에서 대중주로서 누구나 편하게 즐길 수 있는 술을 생산하고 있다. \n\t\n\t제이케이크래프트의 '기다림' 시리즈의 다양한 술은 전국 레스토랑과 백화점, 마트에도 입점하며 소비자의 입맛을 사로잡고 있다.\n""]","['기다림 25 맛과 어울리는 음식', '기다림 25, 750ml, 8%', '술을 입에 넣으면 맛있는 산미가 입 전체를 채워 음식을 불러 들이는 맛이다. 여기에 고소한 곡물의 느낌이 함께 뒤섞여 오묘한 조화를 가지고 있다. 술을 마시고 난 후에 매우 깔끔하게 마무리가 되어 상쾌한 느낌을 받을 수 있다. 매운 잡채와 잘 어울린다.']"
500,"['그랑꼬또 화이트와인 특징', ' 1. 대부도 청정지역에서 자란 포도로 만든 와인', '그랑꼬또(Grnad Coteau)와인은 청정지역을 자랑하는 대부도의 큰 언덕에서 생산한다는 의미를 담고 있다. 바닷가의 뜨거운 열기와 습도, 낮과 밤의 심한 기온차, 미네랄이 풍부한 토양 등 포도재배에 필요한 천혜 입지조건을 갖춘 안산시 대부도에서 생산하는 와인이다.', ' 2. 2017년 찾아가는 양조장에 선정된 한국형 와이너리', '제조사 그린영농조합은 2017년 찾아가는 양조장에 선정되었다. 찾아가는 양조장은 전통주 체험과 관광을 연계한 전통주 문화콘텐츠로써 매년 우수한 양조장을 선정하고 있다. 서울경기 인근 관광지로도 유명한 대부도에 위치한 그린영농조합을 방문하면 다양한 와인을 맛볼 수 있고, 와인 제조공정, 와인의 맛을 더욱 풍성하게 해주는 와인에 대한 다채로운 이야기들을 듣고 와인 관련 다양한 체험을 할 수 있다.', ' 3. 한국음식에는 한국와인이 제격', '\n\t한국와인은 경북 영천, 충북 영동 지역에 밀집되어 있는 와이너리에서뿐만 아니라 전국 각지에서 다양한 농임산물로 생산하고 있다. 한국와인의 특징은 포도뿐만 아니라 지역의 고유한 농임산물로 만들어지는 다양성에 있다. 와인은 스테이크나 스파게티 등의 서양 음식에만 곁들여 마신다는 인식이 자리잡고 있다.\n\t\n\t그러나 이태리 음식에는 이태리 와인이 잘 맞고, 프랑스 음식에는 프랑스 와인이 잘맞듯이 한국 음식에는 단연 한국와인이다. 떡볶이, 쭈꾸미볶음, 오징어볶음, 동태전, 잡채에도 한국와인을 곁들이면 의외의 궁합을 맛볼 수 있다.\n']","['그랑꼬또 화이트와인 맛과 어울리는 음식', '그랑꼬또 화이트와인, 750ml, 12%', '오렌지 빛깔의 독특한 화이트 와인이다. 입안에 머금는 순간 포도향이 터지는 듯한 질감이 있으며, 오히려 단맛은 많이 없어 세미 스위트 와인 정도로 느껴진다. 잘 어울리는 안주는 대부도 해산물인 조개찜, 조개구이 등도 좋은 메뉴다. 단 국물 요리와 즐기면 포도 자체의 맛이 희석될 수 있으니 가급적 피하는 것이 좋다.']"
501,"['기다림 16 특징', ' 1. 인공감미료 없이 원재료 그대로의 맛을 담아내다.', ""\n\t'기다림 16'은 찹쌀, 흑미, 곡자(밀누룩), 정제수 이외에 어떠한 인공첨가물이 추가되지 않고 빚어낸 술이다. \n\t\n\t자연 그대로의 원료를 발효숙성하여 천연의 달콤함이 가득한 프리미엄 막걸리이다. 요구르트처럼 부드러운 무게감이 목 넘김을 편하게 해주고 쌀에서 나오는 단맛과 흑미 특유의 쌉싸름함이 감칠맛을 낸다. 입안을 개운하게 감싸는 산미는 더욱 술의 맛을 풍성하게 만들어 준다.\n"", ' 2. 기다림의 특별한 쌀과 누룩 이야기', ""\n\t'기다림' 시리즈를 생산하고 있는 제이케이크래프트는 술의 원재료인 쌀과 누룩에서도 특별함이 있다. 쌀은 바다와 인접해 있는 섬이라 '해포도'라고 불리는 해포에서 생산하는 '해포 맑은 쌀'을 사용한다. \n\t\n\t부산 내음 가득한 쌀로 부산의 풍부한 햇볕, 맑은 공기, 깨끗한 물의 기운을 술에 담아내고 있다. 누룩은 토종 우리밀인 '진주 앉은 뱅이 밀'을 사용하여 누룩을 생산하는데 '기다림' 제품이 부드럽고 향기로운 비결이기도 하다.\n"", ' 3. 과거에 머무르지 않고 미래를 향하는 전통', ""\n\t'온고지신' 전통주의 정신을 계승하되 전통에 얽매이지 않는 열린 마음과 자연 그대로의 양조를 근본으로 하여 현대적인 양조시스템으로 술을 빚고 있다. 우리 식탁에서 대중주로서 누구나 편하게 즐길 수 있는 술을 생산하고 있다. \n\t\n\t제이케이크래프트의 '기다림' 시리즈의 다양한 술은 전국 레스토랑과 백화점, 마트에도 입점하며 소비자의 입맛을 사로잡고 있다.\n""]","['기다림 16 맛과 어울리는 음식', '기다림 16, 750ml, 9%', '기다림 16은 흑미가 들어가 독특한 색을 가지고 있으며, 색깔만큼이나 입 안의 느낌이 매우 부드럽다. 전체적으로 오미의 조화가 잘 갖춰져 있고 적절한 산미가 음식과의 조화를 잘 받쳐주는 술이다. 흰 막걸리와는 다른 재미를 느낄 수 있다. 동래파전과 함께 마시면 그만이다.']"
502,"['볼빨간막걸리 7 특징', ' 1. 부산에서 술빚기 공부하던 사람들이 모여 만든 양조장', '전통주 시장 육성과 국내산 농임산물의 소비진작을 위해 주류제조의 문턱을 낮춘 소규모 주류제조면허제도가 도입되고나서 작은 양조장들이 속속 생겨나고 있다. 제조사 벗드림은 부산의 발효문화학교 연효재에서 청주를 배우던 출신들이 2018년 협동조합 형태로 창업한 소규모 양조장이다. 2020년 농업회사법인으로 변경하여 전통주 체험 교실 운영, 온라인쇼핑몰 등 생기넘치게 운영하고 있다.', ' 2. 벗드림 양조장 제품에는 없는 3가지', '벗드림 양조장은 소규모 수제 막걸리와 약주를 빚고 있는 곳으로 그들이 빚는 술에는 3가지가 없다. 첫째, 감미료가 없다. 액상과당, 아스파탐, 올리고당이 전혀 들어가지 않아 찹쌀의 단맛과 감칠맛이 극대화 되었다. 둘째, 착향료가 없다. 인공적인 향이 아니라 자연발효 과정에서 만들어진 자연의 향이 살아 있다. 셋째, 숙취가 없다. 자연 그대로를 담은 술이라 마시고난 다음날 숙취, 메스꺼움이 덜하다.', ' 3. 이름도 색다른 볼빨간 막걸리, 라이스퐁당', ""술을 빚는이가 술을 마시면 얼굴이 빨개진다해서 볼빨간 막걸리, 퐁당이 불어로 '달다'라는 뜻이라 라이스 퐁당이라 이름 지었다. 제조사 벗드림 양조장의 모든 공정은 수작업으로 이루어지는 수제막걸리, 수제 약주로 최상의 품질과 맛을 위해 일일 한정수량만 생산한다. 유산균이 살아있는 生막걸리로 生약주로 보관기간에 따라 다양한 맛을 느낄 수 있다.""]","['볼빨간막걸리 7 맛과 어울리는 음식', '볼빨간막걸리 7, 500ml, 7%', '연한 살색 빛깔을 갖고 있는 술로 톡 튀는 산미가 매력적인 술이다. 찹쌀을 이용해 술을 빚었지만 농도가 진하지 않고 단맛 보다는 맛있는 산미 때문에 마시고 난 후에 뒷맛이 매우 깔끔하다. 단맛을 좋아하지 않는 사람들에게는 볼빨개지면서 한 없이 마실 수 있는 술이다. 오징어 무침과 잘 어울리다.']"
